fabric_code,loom_code,buyer_code,report_period,market_segment,team_leader,buyer_group,product_desc,buyer_name,sales_channel,region,total_invoice_qty,total_prod_per_machine,machine_id
FAB-W0677,LC-4671,BUY-1071,202403,APPAREL,Ravi Sharma,LARGE RETAIL,VISCOSE-D Fabric Lot 671,Nordic Fabrics Ltd,Export,West,3062,3062,LOOM-GEN0670
FAB-W0677,LC-4671,BUY-1071,202404,APPAREL,Ravi Sharma,LARGE RETAIL,VISCOSE-D Fabric Lot 671,Nordic Fabrics Ltd,Export,West,3067,3067,LOOM-GEN0670
FAB-W0678,LC-4672,BUY-1072,202403,LUXURY,Neha Joshi,EXPORT HOUSE,MODAL-E Fabric Lot 672,CurtainWorld,Domestic,South,5834,5834,LOOM-GEN0671
FAB-W0678,LC-4672,BUY-1072,202404,LUXURY,Neha Joshi,EXPORT HOUSE,MODAL-E Fabric Lot 672,CurtainWorld,Domestic,South,5938,5938,LOOM-GEN0671
FAB-W0679,LC-4673,BUY-1073,202403,HOME TEXTILES,Amit Kulkarni,BOUTIQUE,COTTON-A Fabric Lot 673,Textura Imports,Online,North,3463,3463,LOOM-GEN0672
FAB-W0679,LC-4673,BUY-1073,202404,HOME TEXTILES,Amit Kulkarni,BOUTIQUE,COTTON-A Fabric Lot 673,Textura Imports,Online,North,3684,3684,LOOM-GEN0672
FAB-W0680,LC-4674,BUY-1074,202403,APPAREL,Priya Nair,MID RETAIL,COTTON-B Fabric Lot 674,Weave & Co,Export,East,2096,2096,LOOM-GEN0673
FAB-W0680,LC-4674,BUY-1074,202404,APPAREL,Priya Nair,MID RETAIL,COTTON-B Fabric Lot 674,Weave & Co,Export,East,2103,2103,LOOM-GEN0673
FAB-W0681,LC-4675,BUY-1075,202403,LUXURY,Suresh Menon,SMALL RETAIL,POLY-B Fabric Lot 675,Loomcraft LLC,Domestic,Central,5250,5250,LOOM-GEN0674
FAB-W0681,LC-4675,BUY-1075,202404,LUXURY,Suresh Menon,SMALL RETAIL,POLY-B Fabric Lot 675,Loomcraft LLC,Domestic,Central,4471,4471,LOOM-GEN0674
FAB-W0682,LC-4676,BUY-1076,202403,HOME TEXTILES,Deepa Iyer,LARGE RETAIL,POLY-C Fabric Lot 676,FabricMart Ltd,Online,West,1549,1549,LOOM-GEN0675
FAB-W0682,LC-4676,BUY-1076,202404,HOME TEXTILES,Deepa Iyer,LARGE RETAIL,POLY-C Fabric Lot 676,FabricMart Ltd,Online,West,1506,1506,LOOM-GEN0675
FAB-W0683,LC-4677,BUY-1077,202403,APPAREL,Kiran Rao,EXPORT HOUSE,SILK-C Fabric Lot 677,Global Threads Inc,Export,South,5883,5883,LOOM-GEN0676
FAB-W0683,LC-4677,BUY-1077,202404,APPAREL,Kiran Rao,EXPORT HOUSE,SILK-C Fabric Lot 677,Global Threads Inc,Export,South,5621,5621,LOOM-GEN0676
FAB-W0684,LC-4678,BUY-1078,202403,LUXURY,Anjali Desai,BOUTIQUE,LINEN-A Fabric Lot 678,Luxe Drapes GmbH,Domestic,North,3767,3767,LOOM-GEN0677
FAB-W0684,LC-4678,BUY-1078,202404,LUXURY,Anjali Desai,BOUTIQUE,LINEN-A Fabric Lot 678,Luxe Drapes GmbH,Domestic,North,3395,3395,LOOM-GEN0677
FAB-W0685,LC-4679,BUY-1079,202403,HOME TEXTILES,Manoj Pillai,MID RETAIL,VISCOSE-D Fabric Lot 679,HomeDecor Co,Online,East,1327,1327,LOOM-GEN0678
FAB-W0685,LC-4679,BUY-1079,202404,HOME TEXTILES,Manoj Pillai,MID RETAIL,VISCOSE-D Fabric Lot 679,HomeDecor Co,Online,East,1273,1273,LOOM-GEN0678
FAB-W0686,LC-4680,BUY-1080,202403,APPAREL,Sunita Reddy,SMALL RETAIL,MODAL-E Fabric Lot 680,Nordic Fabrics Ltd,Export,Central,826,826,LOOM-GEN0679
FAB-W0686,LC-4680,BUY-1080,202404,APPAREL,Sunita Reddy,SMALL RETAIL,MODAL-E Fabric Lot 680,Nordic Fabrics Ltd,Export,Central,824,824,LOOM-GEN0679
FAB-W0687,LC-4681,BUY-1081,202403,LUXURY,Ravi Sharma,LARGE RETAIL,COTTON-A Fabric Lot 681,CurtainWorld,Domestic,West,1686,1686,LOOM-GEN0680
FAB-W0687,LC-4681,BUY-1081,202404,LUXURY,Ravi Sharma,LARGE RETAIL,COTTON-A Fabric Lot 681,CurtainWorld,Domestic,West,1641,1641,LOOM-GEN0680
FAB-W0688,LC-4682,BUY-1082,202403,HOME TEXTILES,Neha Joshi,EXPORT HOUSE,COTTON-B Fabric Lot 682,Textura Imports,Online,South,4673,4673,LOOM-GEN0681
FAB-W0688,LC-4682,BUY-1082,202404,HOME TEXTILES,Neha Joshi,EXPORT HOUSE,COTTON-B Fabric Lot 682,Textura Imports,Online,South,4729,4729,LOOM-GEN0681
FAB-W0689,LC-4683,BUY-1083,202403,APPAREL,Amit Kulkarni,BOUTIQUE,POLY-B Fabric Lot 683,Weave & Co,Export,North,5275,5275,LOOM-GEN0682
FAB-W0689,LC-4683,BUY-1083,202404,APPAREL,Amit Kulkarni,BOUTIQUE,POLY-B Fabric Lot 683,Weave & Co,Export,North,5020,5020,LOOM-GEN0682
FAB-W0690,LC-4684,BUY-1084,202403,LUXURY,Priya Nair,MID RETAIL,POLY-C Fabric Lot 684,Loomcraft LLC,Domestic,East,6294,6294,LOOM-GEN0683
FAB-W0690,LC-4684,BUY-1084,202404,LUXURY,Priya Nair,MID RETAIL,POLY-C Fabric Lot 684,Loomcraft LLC,Domestic,East,5804,5804,LOOM-GEN0683
FAB-W0691,LC-4685,BUY-1085,202403,HOME TEXTILES,Suresh Menon,SMALL RETAIL,SILK-C Fabric Lot 685,FabricMart Ltd,Online,Central,6464,6464,LOOM-GEN0684
FAB-W0691,LC-4685,BUY-1085,202404,HOME TEXTILES,Suresh Menon,SMALL RETAIL,SILK-C Fabric Lot 685,FabricMart Ltd,Online,Central,6655,6655,LOOM-GEN0684
FAB-W0692,LC-4686,BUY-1086,202403,APPAREL,Deepa Iyer,LARGE RETAIL,LINEN-A Fabric Lot 686,Global Threads Inc,Export,West,3343,3343,LOOM-GEN0685
FAB-W0692,LC-4686,BUY-1086,202404,APPAREL,Deepa Iyer,LARGE RETAIL,LINEN-A Fabric Lot 686,Global Threads Inc,Export,West,3452,3452,LOOM-GEN0685
FAB-W0693,LC-4687,BUY-1087,202403,LUXURY,Kiran Rao,EXPORT HOUSE,VISCOSE-D Fabric Lot 687,Luxe Drapes GmbH,Domestic,South,3466,3466,LOOM-GEN0686
FAB-W0693,LC-4687,BUY-1087,202404,LUXURY,Kiran Rao,EXPORT HOUSE,VISCOSE-D Fabric Lot 687,Luxe Drapes GmbH,Domestic,South,3398,3398,LOOM-GEN0686
FAB-W0694,LC-4688,BUY-1088,202403,HOME TEXTILES,Anjali Desai,BOUTIQUE,MODAL-E Fabric Lot 688,HomeDecor Co,Online,North,5003,5003,LOOM-GEN0687
FAB-W0694,LC-4688,BUY-1088,202404,HOME TEXTILES,Anjali Desai,BOUTIQUE,MODAL-E Fabric Lot 688,HomeDecor Co,Online,North,5020,5020,LOOM-GEN0687
FAB-W0695,LC-4689,BUY-1089,202403,APPAREL,Manoj Pillai,MID RETAIL,COTTON-A Fabric Lot 689,Nordic Fabrics Ltd,Export,East,3276,3276,LOOM-GEN0688
FAB-W0695,LC-4689,BUY-1089,202404,APPAREL,Manoj Pillai,MID RETAIL,COTTON-A Fabric Lot 689,Nordic Fabrics Ltd,Export,East,3280,3280,LOOM-GEN0688
FAB-W0696,LC-4690,BUY-1090,202403,LUXURY,Sunita Reddy,SMALL RETAIL,COTTON-B Fabric Lot 690,CurtainWorld,Domestic,Central,1412,1412,LOOM-GEN0689
FAB-W0696,LC-4690,BUY-1090,202404,LUXURY,Sunita Reddy,SMALL RETAIL,COTTON-B Fabric Lot 690,CurtainWorld,Domestic,Central,1438,1438,LOOM-GEN0689
FAB-W0697,LC-4691,BUY-1091,202403,HOME TEXTILES,Ravi Sharma,LARGE RETAIL,POLY-B Fabric Lot 691,Textura Imports,Online,West,4853,4853,LOOM-GEN0690
FAB-W0697,LC-4691,BUY-1091,202404,HOME TEXTILES,Ravi Sharma,LARGE RETAIL,POLY-B Fabric Lot 691,Textura Imports,Online,West,4578,4578,LOOM-GEN0690
FAB-W0698,LC-4692,BUY-1092,202403,APPAREL,Neha Joshi,EXPORT HOUSE,POLY-C Fabric Lot 692,Weave & Co,Export,South,3427,3427,LOOM-GEN0691
FAB-W0698,LC-4692,BUY-1092,202404,APPAREL,Neha Joshi,EXPORT HOUSE,POLY-C Fabric Lot 692,Weave & Co,Export,South,3293,3293,LOOM-GEN0691
FAB-W0699,LC-4693,BUY-1093,202403,LUXURY,Amit Kulkarni,BOUTIQUE,SILK-C Fabric Lot 693,Loomcraft LLC,Domestic,North,2859,2859,LOOM-GEN0692
FAB-W0699,LC-4693,BUY-1093,202404,LUXURY,Amit Kulkarni,BOUTIQUE,SILK-C Fabric Lot 693,Loomcraft LLC,Domestic,North,2451,2451,LOOM-GEN0692
FAB-W0700,LC-4694,BUY-1094,202403,HOME TEXTILES,Priya Nair,MID RETAIL,LINEN-A Fabric Lot 694,FabricMart Ltd,Online,East,5673,5673,LOOM-GEN0693
FAB-W0700,LC-4694,BUY-1094,202404,HOME TEXTILES,Priya Nair,MID RETAIL,LINEN-A Fabric Lot 694,FabricMart Ltd,Online,East,5767,5767,LOOM-GEN0693
FAB-W0701,LC-4695,BUY-1095,202403,APPAREL,Suresh Menon,SMALL RETAIL,VISCOSE-D Fabric Lot 695,Global Threads Inc,Export,Central,2098,2098,LOOM-GEN0694
FAB-W0701,LC-4695,BUY-1095,202404,APPAREL,Suresh Menon,SMALL RETAIL,VISCOSE-D Fabric Lot 695,Global Threads Inc,Export,Central,1991,1991,LOOM-GEN0694
FAB-W0702,LC-4696,BUY-1096,202403,LUXURY,Deepa Iyer,LARGE RETAIL,MODAL-E Fabric Lot 696,Luxe Drapes GmbH,Domestic,West,6036,6036,LOOM-GEN0695
FAB-W0702,LC-4696,BUY-1096,202404,LUXURY,Deepa Iyer,LARGE RETAIL,MODAL-E Fabric Lot 696,Luxe Drapes GmbH,Domestic,West,5447,5447,LOOM-GEN0695
FAB-W0703,LC-4697,BUY-1097,202403,HOME TEXTILES,Kiran Rao,EXPORT HOUSE,COTTON-A Fabric Lot 697,HomeDecor Co,Online,South,4063,4063,LOOM-GEN0696
FAB-W0703,LC-4697,BUY-1097,202404,HOME TEXTILES,Kiran Rao,EXPORT HOUSE,COTTON-A Fabric Lot 697,HomeDecor Co,Online,South,4080,4080,LOOM-GEN0696
FAB-W0704,LC-4698,BUY-1098,202403,APPAREL,Anjali Desai,BOUTIQUE,COTTON-B Fabric Lot 698,Nordic Fabrics Ltd,Export,North,1098,1098,LOOM-GEN0697
FAB-W0704,LC-4698,BUY-1098,202404,APPAREL,Anjali Desai,BOUTIQUE,COTTON-B Fabric Lot 698,Nordic Fabrics Ltd,Export,North,969,969,LOOM-GEN0697
FAB-W0705,LC-4699,BUY-1099,202403,LUXURY,Manoj Pillai,MID RETAIL,POLY-B Fabric Lot 699,CurtainWorld,Domestic,East,3840,3840,LOOM-GEN0698
FAB-W0705,LC-4699,BUY-1099,202404,LUXURY,Manoj Pillai,MID RETAIL,POLY-B Fabric Lot 699,CurtainWorld,Domestic,East,4032,4032,LOOM-GEN0698
FAB-W0706,LC-4700,BUY-1100,202403,HOME TEXTILES,Sunita Reddy,SMALL RETAIL,POLY-C Fabric Lot 700,Textura Imports,Online,Central,5027,5027,LOOM-GEN0699
FAB-W0706,LC-4700,BUY-1100,202404,HOME TEXTILES,Sunita Reddy,SMALL RETAIL,POLY-C Fabric Lot 700,Textura Imports,Online,Central,4666,4666,LOOM-GEN0699
FAB-W0707,LC-4701,BUY-1101,202403,APPAREL,Ravi Sharma,LARGE RETAIL,SILK-C Fabric Lot 701,Weave & Co,Export,West,3493,3493,LOOM-GEN0700
FAB-W0707,LC-4701,BUY-1101,202404,APPAREL,Ravi Sharma,LARGE RETAIL,SILK-C Fabric Lot 701,Weave & Co,Export,West,3735,3735,LOOM-GEN0700
FAB-W0708,LC-4702,BUY-1102,202403,LUXURY,Neha Joshi,EXPORT HOUSE,LINEN-A Fabric Lot 702,Loomcraft LLC,Domestic,South,2280,2280,LOOM-GEN0701
FAB-W0708,LC-4702,BUY-1102,202404,LUXURY,Neha Joshi,EXPORT HOUSE,LINEN-A Fabric Lot 702,Loomcraft LLC,Domestic,South,2138,2138,LOOM-GEN0701
FAB-W0709,LC-4703,BUY-1103,202403,HOME TEXTILES,Amit Kulkarni,BOUTIQUE,VISCOSE-D Fabric Lot 703,FabricMart Ltd,Online,North,4174,4174,LOOM-GEN0702
FAB-W0709,LC-4703,BUY-1103,202404,HOME TEXTILES,Amit Kulkarni,BOUTIQUE,VISCOSE-D Fabric Lot 703,FabricMart Ltd,Online,North,3670,3670,LOOM-GEN0702
FAB-W0710,LC-4704,BUY-1104,202403,APPAREL,Priya Nair,MID RETAIL,MODAL-E Fabric Lot 704,Global Threads Inc,Export,East,5567,5567,LOOM-GEN0703
FAB-W0710,LC-4704,BUY-1104,202404,APPAREL,Priya Nair,MID RETAIL,MODAL-E Fabric Lot 704,Global Threads Inc,Export,East,5899,5899,LOOM-GEN0703
FAB-W0711,LC-4705,BUY-1105,202403,LUXURY,Suresh Menon,SMALL RETAIL,COTTON-A Fabric Lot 705,Luxe Drapes GmbH,Domestic,Central,3424,3424,LOOM-GEN0704
FAB-W0711,LC-4705,BUY-1105,202404,LUXURY,Suresh Menon,SMALL RETAIL,COTTON-A Fabric Lot 705,Luxe Drapes GmbH,Domestic,Central,3669,3669,LOOM-GEN0704
FAB-W0712,LC-4706,BUY-1106,202403,HOME TEXTILES,Deepa Iyer,LARGE RETAIL,COTTON-B Fabric Lot 706,HomeDecor Co,Online,West,1030,1030,LOOM-GEN0705
FAB-W0712,LC-4706,BUY-1106,202404,HOME TEXTILES,Deepa Iyer,LARGE RETAIL,COTTON-B Fabric Lot 706,HomeDecor Co,Online,West,898,898,LOOM-GEN0705
FAB-W0713,LC-4707,BUY-1107,202403,APPAREL,Kiran Rao,EXPORT HOUSE,POLY-B Fabric Lot 707,Nordic Fabrics Ltd,Export,South,5775,5775,LOOM-GEN0706
FAB-W0713,LC-4707,BUY-1107,202404,APPAREL,Kiran Rao,EXPORT HOUSE,POLY-B Fabric Lot 707,Nordic Fabrics Ltd,Export,South,5925,5925,LOOM-GEN0706
FAB-W0714,LC-4708,BUY-1108,202403,LUXURY,Anjali Desai,BOUTIQUE,POLY-C Fabric Lot 708,CurtainWorld,Domestic,North,3764,3764,LOOM-GEN0707
FAB-W0714,LC-4708,BUY-1108,202404,LUXURY,Anjali Desai,BOUTIQUE,POLY-C Fabric Lot 708,CurtainWorld,Domestic,North,4065,4065,LOOM-GEN0707
FAB-W0715,LC-4709,BUY-1109,202403,HOME TEXTILES,Manoj Pillai,MID RETAIL,SILK-C Fabric Lot 709,Textura Imports,Online,East,5069,5069,LOOM-GEN0708
FAB-W0715,LC-4709,BUY-1109,202404,HOME TEXTILES,Manoj Pillai,MID RETAIL,SILK-C Fabric Lot 709,Textura Imports,Online,East,5355,5355,LOOM-GEN0708
FAB-W0716,LC-4710,BUY-1110,202403,APPAREL,Sunita Reddy,SMALL RETAIL,LINEN-A Fabric Lot 710,Weave & Co,Export,Central,5763,5763,LOOM-GEN0709
FAB-W0716,LC-4710,BUY-1110,202404,APPAREL,Sunita Reddy,SMALL RETAIL,LINEN-A Fabric Lot 710,Weave & Co,Export,Central,5708,5708,LOOM-GEN0709
FAB-W0717,LC-4711,BUY-1111,202403,LUXURY,Ravi Sharma,LARGE RETAIL,VISCOSE-D Fabric Lot 711,Loomcraft LLC,Domestic,West,2888,2888,LOOM-GEN0710
FAB-W0717,LC-4711,BUY-1111,202404,LUXURY,Ravi Sharma,LARGE RETAIL,VISCOSE-D Fabric Lot 711,Loomcraft LLC,Domestic,West,3174,3174,LOOM-GEN0710
FAB-W0718,LC-4712,BUY-1112,202403,HOME TEXTILES,Neha Joshi,EXPORT HOUSE,MODAL-E Fabric Lot 712,FabricMart Ltd,Online,South,4730,4730,LOOM-GEN0711
FAB-W0718,LC-4712,BUY-1112,202404,HOME TEXTILES,Neha Joshi,EXPORT HOUSE,MODAL-E Fabric Lot 712,FabricMart Ltd,Online,South,4073,4073,LOOM-GEN0711
FAB-W0719,LC-4713,BUY-1113,202403,APPAREL,Amit Kulkarni,BOUTIQUE,COTTON-A Fabric Lot 713,Global Threads Inc,Export,North,3152,3152,LOOM-GEN0712
FAB-W0719,LC-4713,BUY-1113,202404,APPAREL,Amit Kulkarni,BOUTIQUE,COTTON-A Fabric Lot 713,Global Threads Inc,Export,North,3361,3361,LOOM-GEN0712
FAB-W0720,LC-4714,BUY-1114,202403,LUXURY,Priya Nair,MID RETAIL,COTTON-B Fabric Lot 714,Luxe Drapes GmbH,Domestic,East,1166,1166,LOOM-GEN0713
FAB-W0720,LC-4714,BUY-1114,202404,LUXURY,Priya Nair,MID RETAIL,COTTON-B Fabric Lot 714,Luxe Drapes GmbH,Domestic,East,1093,1093,LOOM-GEN0713
FAB-W0721,LC-4715,BUY-1115,202403,HOME TEXTILES,Suresh Menon,SMALL RETAIL,POLY-B Fabric Lot 715,HomeDecor Co,Online,Central,4950,4950,LOOM-GEN0714
FAB-W0721,LC-4715,BUY-1115,202404,HOME TEXTILES,Suresh Menon,SMALL RETAIL,POLY-B Fabric Lot 715,HomeDecor Co,Online,Central,5330,5330,LOOM-GEN0714
FAB-W0722,LC-4716,BUY-1116,202403,APPAREL,Deepa Iyer,LARGE RETAIL,POLY-C Fabric Lot 716,Nordic Fabrics Ltd,Export,West,3786,3786,LOOM-GEN0715
FAB-W0722,LC-4716,BUY-1116,202404,APPAREL,Deepa Iyer,LARGE RETAIL,POLY-C Fabric Lot 716,Nordic Fabrics Ltd,Export,West,3798,3798,LOOM-GEN0715
FAB-W0723,LC-4717,BUY-1117,202403,LUXURY,Kiran Rao,EXPORT HOUSE,SILK-C Fabric Lot 717,CurtainWorld,Domestic,South,2785,2785,LOOM-GEN0716
FAB-W0723,LC-4717,BUY-1117,202404,LUXURY,Kiran Rao,EXPORT HOUSE,SILK-C Fabric Lot 717,CurtainWorld,Domestic,South,2508,2508,LOOM-GEN0716
FAB-W0724,LC-4718,BUY-1118,202403,HOME TEXTILES,Anjali Desai,BOUTIQUE,LINEN-A Fabric Lot 718,Textura Imports,Online,North,1192,1192,LOOM-GEN0717
FAB-W0724,LC-4718,BUY-1118,202404,HOME TEXTILES,Anjali Desai,BOUTIQUE,LINEN-A Fabric Lot 718,Textura Imports,Online,North,1285,1285,LOOM-GEN0717
FAB-W0725,LC-4719,BUY-1119,202403,APPAREL,Manoj Pillai,MID RETAIL,VISCOSE-D Fabric Lot 719,Weave & Co,Export,East,2684,2684,LOOM-GEN0718
FAB-W0725,LC-4719,BUY-1119,202404,APPAREL,Manoj Pillai,MID RETAIL,VISCOSE-D Fabric Lot 719,Weave & Co,Export,East,2925,2925,LOOM-GEN0718
FAB-W0726,LC-4720,BUY-1120,202403,LUXURY,Sunita Reddy,SMALL RETAIL,MODAL-E Fabric Lot 720,Loomcraft LLC,Domestic,Central,4411,4411,LOOM-GEN0719
FAB-W0726,LC-4720,BUY-1120,202404,LUXURY,Sunita Reddy,SMALL RETAIL,MODAL-E Fabric Lot 720,Loomcraft LLC,Domestic,Central,4794,4794,LOOM-GEN0719
FAB-W0727,LC-4721,BUY-1121,202403,HOME TEXTILES,Ravi Sharma,LARGE RETAIL,COTTON-A Fabric Lot 721,FabricMart Ltd,Online,West,1765,1765,LOOM-GEN0720
FAB-W0727,LC-4721,BUY-1121,202404,HOME TEXTILES,Ravi Sharma,LARGE RETAIL,COTTON-A Fabric Lot 721,FabricMart Ltd,Online,West,1720,1720,LOOM-GEN0720
FAB-W0728,LC-4722,BUY-1122,202403,APPAREL,Neha Joshi,EXPORT HOUSE,COTTON-B Fabric Lot 722,Global Threads Inc,Export,South,4722,4722,LOOM-GEN0721
FAB-W0728,LC-4722,BUY-1122,202404,APPAREL,Neha Joshi,EXPORT HOUSE,COTTON-B Fabric Lot 722,Global Threads Inc,Export,South,5055,5055,LOOM-GEN0721
FAB-W0729,LC-4723,BUY-1123,202403,LUXURY,Amit Kulkarni,BOUTIQUE,POLY-B Fabric Lot 723,Luxe Drapes GmbH,Domestic,North,1426,1426,LOOM-GEN0722
FAB-W0729,LC-4723,BUY-1123,202404,LUXURY,Amit Kulkarni,BOUTIQUE,POLY-B Fabric Lot 723,Luxe Drapes GmbH,Domestic,North,1301,1301,LOOM-GEN0722
FAB-W0730,LC-4724,BUY-1124,202403,HOME TEXTILES,Priya Nair,MID RETAIL,POLY-C Fabric Lot 724,HomeDecor Co,Online,East,4740,4740,LOOM-GEN0723
FAB-W0730,LC-4724,BUY-1124,202404,HOME TEXTILES,Priya Nair,MID RETAIL,POLY-C Fabric Lot 724,HomeDecor Co,Online,East,4574,4574,LOOM-GEN0723
FAB-W0731,LC-4725,BUY-1125,202403,APPAREL,Suresh Menon,SMALL RETAIL,SILK-C Fabric Lot 725,Nordic Fabrics Ltd,Export,Central,1036,1036,LOOM-GEN0724
FAB-W0731,LC-4725,BUY-1125,202404,APPAREL,Suresh Menon,SMALL RETAIL,SILK-C Fabric Lot 725,Nordic Fabrics Ltd,Export,Central,1040,1040,LOOM-GEN0724
FAB-W0732,LC-4726,BUY-1126,202403,LUXURY,Deepa Iyer,LARGE RETAIL,LINEN-A Fabric Lot 726,CurtainWorld,Domestic,West,899,899,LOOM-GEN0725
FAB-W0732,LC-4726,BUY-1126,202404,LUXURY,Deepa Iyer,LARGE RETAIL,LINEN-A Fabric Lot 726,CurtainWorld,Domestic,West,806,806,LOOM-GEN0725
FAB-W0733,LC-4727,BUY-1127,202403,HOME TEXTILES,Kiran Rao,EXPORT HOUSE,VISCOSE-D Fabric Lot 727,Textura Imports,Online,South,1205,1205,LOOM-GEN0726
FAB-W0733,LC-4727,BUY-1127,202404,HOME TEXTILES,Kiran Rao,EXPORT HOUSE,VISCOSE-D Fabric Lot 727,Textura Imports,Online,South,1047,1047,LOOM-GEN0726
FAB-W0734,LC-4728,BUY-1128,202403,APPAREL,Anjali Desai,BOUTIQUE,MODAL-E Fabric Lot 728,Weave & Co,Export,North,5388,5388,LOOM-GEN0727
FAB-W0734,LC-4728,BUY-1128,202404,APPAREL,Anjali Desai,BOUTIQUE,MODAL-E Fabric Lot 728,Weave & Co,Export,North,4727,4727,LOOM-GEN0727
FAB-W0735,LC-4729,BUY-1129,202403,LUXURY,Manoj Pillai,MID RETAIL,COTTON-A Fabric Lot 729,Loomcraft LLC,Domestic,East,2322,2322,LOOM-GEN0728
FAB-W0735,LC-4729,BUY-1129,202404,LUXURY,Manoj Pillai,MID RETAIL,COTTON-A Fabric Lot 729,Loomcraft LLC,Domestic,East,2340,2340,LOOM-GEN0728
FAB-W0736,LC-4730,BUY-1130,202403,HOME TEXTILES,Sunita Reddy,SMALL RETAIL,COTTON-B Fabric Lot 730,FabricMart Ltd,Online,Central,4657,4657,LOOM-GEN0729
FAB-W0736,LC-4730,BUY-1130,202404,HOME TEXTILES,Sunita Reddy,SMALL RETAIL,COTTON-B Fabric Lot 730,FabricMart Ltd,Online,Central,4019,4019,LOOM-GEN0729
FAB-W0737,LC-4731,BUY-1131,202403,APPAREL,Ravi Sharma,LARGE RETAIL,POLY-B Fabric Lot 731,Global Threads Inc,Export,West,4454,4454,LOOM-GEN0730
FAB-W0737,LC-4731,BUY-1131,202404,APPAREL,Ravi Sharma,LARGE RETAIL,POLY-B Fabric Lot 731,Global Threads Inc,Export,West,4852,4852,LOOM-GEN0730
FAB-W0738,LC-4732,BUY-1132,202403,LUXURY,Neha Joshi,EXPORT HOUSE,POLY-C Fabric Lot 732,Luxe Drapes GmbH,Domestic,South,5531,5531,LOOM-GEN0731
FAB-W0738,LC-4732,BUY-1132,202404,LUXURY,Neha Joshi,EXPORT HOUSE,POLY-C Fabric Lot 732,Luxe Drapes GmbH,Domestic,South,5676,5676,LOOM-GEN0731
FAB-W0739,LC-4733,BUY-1133,202403,HOME TEXTILES,Amit Kulkarni,BOUTIQUE,SILK-C Fabric Lot 733,HomeDecor Co,Online,North,2365,2365,LOOM-GEN0732
FAB-W0739,LC-4733,BUY-1133,202404,HOME TEXTILES,Amit Kulkarni,BOUTIQUE,SILK-C Fabric Lot 733,HomeDecor Co,Online,North,2086,2086,LOOM-GEN0732
FAB-W0740,LC-4734,BUY-1134,202403,APPAREL,Priya Nair,MID RETAIL,LINEN-A Fabric Lot 734,Nordic Fabrics Ltd,Export,East,6492,6492,LOOM-GEN0733
FAB-W0740,LC-4734,BUY-1134,202404,APPAREL,Priya Nair,MID RETAIL,LINEN-A Fabric Lot 734,Nordic Fabrics Ltd,Export,East,5544,5544,LOOM-GEN0733
FAB-W0741,LC-4735,BUY-1135,202403,LUXURY,Suresh Menon,SMALL RETAIL,VISCOSE-D Fabric Lot 735,CurtainWorld,Domestic,Central,1877,1877,LOOM-GEN0734
FAB-W0741,LC-4735,BUY-1135,202404,LUXURY,Suresh Menon,SMALL RETAIL,VISCOSE-D Fabric Lot 735,CurtainWorld,Domestic,Central,1940,1940,LOOM-GEN0734
FAB-W0742,LC-4736,BUY-1136,202403,HOME TEXTILES,Deepa Iyer,LARGE RETAIL,MODAL-E Fabric Lot 736,Textura Imports,Online,West,2072,2072,LOOM-GEN0735
FAB-W0742,LC-4736,BUY-1136,202404,HOME TEXTILES,Deepa Iyer,LARGE RETAIL,MODAL-E Fabric Lot 736,Textura Imports,Online,West,1982,1982,LOOM-GEN0735
FAB-W0743,LC-4737,BUY-1137,202403,APPAREL,Kiran Rao,EXPORT HOUSE,COTTON-A Fabric Lot 737,Weave & Co,Export,South,2482,2482,LOOM-GEN0736
FAB-W0743,LC-4737,BUY-1137,202404,APPAREL,Kiran Rao,EXPORT HOUSE,COTTON-A Fabric Lot 737,Weave & Co,Export,South,2681,2681,LOOM-GEN0736
FAB-W0744,LC-4738,BUY-1138,202403,LUXURY,Anjali Desai,BOUTIQUE,COTTON-B Fabric Lot 738,Loomcraft LLC,Domestic,North,2809,2809,LOOM-GEN0737
FAB-W0744,LC-4738,BUY-1138,202404,LUXURY,Anjali Desai,BOUTIQUE,COTTON-B Fabric Lot 738,Loomcraft LLC,Domestic,North,3023,3023,LOOM-GEN0737
FAB-W0745,LC-4739,BUY-1139,202403,HOME TEXTILES,Manoj Pillai,MID RETAIL,POLY-B Fabric Lot 739,FabricMart Ltd,Online,East,4062,4062,LOOM-GEN0738
FAB-W0745,LC-4739,BUY-1139,202404,HOME TEXTILES,Manoj Pillai,MID RETAIL,POLY-B Fabric Lot 739,FabricMart Ltd,Online,East,3525,3525,LOOM-GEN0738
FAB-W0746,LC-4740,BUY-1140,202403,APPAREL,Sunita Reddy,SMALL RETAIL,POLY-C Fabric Lot 740,Global Threads Inc,Export,Central,5026,5026,LOOM-GEN0739
FAB-W0746,LC-4740,BUY-1140,202404,APPAREL,Sunita Reddy,SMALL RETAIL,POLY-C Fabric Lot 740,Global Threads Inc,Export,Central,4622,4622,LOOM-GEN0739
FAB-W0747,LC-4741,BUY-1141,202403,LUXURY,Ravi Sharma,LARGE RETAIL,SILK-C Fabric Lot 741,Luxe Drapes GmbH,Domestic,West,4374,4374,LOOM-GEN0740
FAB-W0747,LC-4741,BUY-1141,202404,LUXURY,Ravi Sharma,LARGE RETAIL,SILK-C Fabric Lot 741,Luxe Drapes GmbH,Domestic,West,4537,4537,LOOM-GEN0740
