machine_id,loom_code,plant_weaving,plant_finishing,fabric_code,buyer_code,currency_code,exchange_rate,report_period,net_weight_kg,input_weight_kg,overhead_pct,yarn_grade,yarn_rate_per_kg,selling_price_inr,selling_price_fc,raw_material_inr,bought_out_inr,outsource_total_inr,outsource_weaving_inr,outsource_finishing_inr,domestic_outsource_inr,logistics_inr,packing_inr,forwarding_inr,process_tag
LOOM-GEN0866,LC-4867,9100,9200.0,FAB-W0873,BUY-1267,EUR,89.8,202404,0.884,1.139,8.78,POLY-B,361.59,844.85,9.41,446.11,333.07,4.38,2.19,2.19,14.13,26.58,12.22,9.19,Reviewed by finance team
LOOM-GEN0867,LC-4868,6100,6200.0,FAB-W0874,BUY-1268,GBP,106.9,202403,0.968,1.232,10.47,POLY-C,361.44,460.64,4.31,214.65,166.69,31.73,15.87,15.87,14.55,15.2,13.1,7.31,Outsourced_here process cost
LOOM-GEN0867,LC-4868,6100,6200.0,FAB-W0874,BUY-1268,GBP,106.9,202404,0.968,1.232,10.47,POLY-C,361.44,460.64,4.31,214.65,166.69,31.73,15.87,15.87,14.55,15.2,13.1,7.31,Outsourced_here process cost
LOOM-GEN0868,LC-4869,7100,7200.0,FAB-W0875,BUY-1269,INR,1.0,202403,1.483,1.783,9.61,SILK-C,353.25,649.07,649.07,350.64,269.37,37.29,18.64,18.64,15.88,14.99,17.78,11.93,Standard Weaving Cost
LOOM-GEN0868,LC-4869,7100,7200.0,FAB-W0875,BUY-1269,INR,1.0,202404,1.483,1.783,9.61,SILK-C,353.25,649.07,649.07,350.64,269.37,37.29,18.64,18.64,15.88,14.99,17.78,11.93,Standard Weaving Cost
LOOM-GEN0869,LC-4870,9100,9200.0,FAB-W0876,BUY-1270,USD,83.5,202403,1.829,2.025,9.04,LINEN-A,122.63,480.03,5.75,225.09,235.92,26.93,13.46,13.46,5.31,11.33,17.39,12.8,Standard Weaving Cost
LOOM-GEN0869,LC-4870,9100,9200.0,FAB-W0876,BUY-1270,USD,83.5,202404,1.829,2.025,9.04,LINEN-A,122.63,480.03,5.75,225.09,235.92,26.93,13.46,13.46,5.31,11.33,17.39,12.8,Standard Weaving Cost
LOOM-GEN0870,LC-4871,6100,6200.0,FAB-W0877,BUY-1271,EUR,89.8,202403,0.996,1.135,10.0,VISCOSE-D,433.77,1164.3,12.97,602.44,408.06,2.69,1.34,1.34,11.15,12.59,8.49,9.02,Standard Weaving Cost
LOOM-GEN0870,LC-4871,6100,6200.0,FAB-W0877,BUY-1271,EUR,89.8,202404,0.996,1.135,10.0,VISCOSE-D,433.77,1164.3,12.97,602.44,408.06,2.69,1.34,1.34,11.15,12.59,8.49,9.02,Standard Weaving Cost
LOOM-GEN0871,LC-4872,7100,7200.0,FAB-W0878,BUY-1272,GBP,106.9,202403,0.968,1.138,8.84,MODAL-E,330.45,810.02,7.58,409.39,305.39,12.0,6.0,6.0,4.64,14.43,12.79,13.56,Subcon Cost Considered here
LOOM-GEN0871,LC-4872,7100,7200.0,FAB-W0878,BUY-1272,GBP,106.9,202404,0.968,1.138,8.84,MODAL-E,330.45,810.02,7.58,409.39,305.39,12.0,6.0,6.0,4.64,14.43,12.79,13.56,Subcon Cost Considered here
LOOM-GEN0872,LC-4873,9100,9200.0,FAB-W0879,BUY-1273,INR,1.0,202403,1.149,1.346,8.42,COTTON-A,151.86,456.75,456.75,244.14,211.59,11.49,5.75,5.75,19.39,15.16,15.27,5.39,Monthly reconcile adjustment
LOOM-GEN0872,LC-4873,9100,9200.0,FAB-W0879,BUY-1273,INR,1.0,202404,1.149,1.346,8.42,COTTON-A,151.86,456.75,456.75,244.14,211.59,11.49,5.75,5.75,19.39,15.16,15.27,5.39,Monthly reconcile adjustment
LOOM-GEN0873,LC-4874,6100,6200.0,FAB-W0880,BUY-1274,USD,83.5,202403,1.251,1.456,6.95,COTTON-B,350.0,1019.58,12.21,530.77,430.83,32.19,16.09,16.09,9.78,17.06,9.29,7.49,Reviewed by finance team
LOOM-GEN0873,LC-4874,6100,6200.0,FAB-W0880,BUY-1274,USD,83.5,202404,1.251,1.456,6.95,COTTON-B,350.0,1019.58,12.21,530.77,430.83,32.19,16.09,16.09,9.78,17.06,9.29,7.49,Reviewed by finance team
LOOM-GEN0874,LC-4875,7100,7200.0,FAB-W0881,BUY-1275,EUR,89.8,202403,1.31,1.674,9.63,POLY-B,140.07,1083.21,12.06,491.79,430.73,15.66,7.83,7.83,8.84,16.77,18.77,7.22,Outsourced_here process cost
LOOM-GEN0874,LC-4875,7100,7200.0,FAB-W0881,BUY-1275,EUR,89.8,202404,1.31,1.674,9.63,POLY-B,140.07,1083.21,12.06,491.79,430.73,15.66,7.83,7.83,8.84,16.77,18.77,7.22,Outsourced_here process cost
LOOM-GEN0875,LC-4876,9100,9200.0,FAB-W0882,BUY-1276,GBP,106.9,202403,1.619,1.891,9.77,POLY-C,221.81,739.32,6.92,365.54,277.23,8.25,4.12,4.12,12.51,28.85,14.59,7.96,Standard Weaving Cost
LOOM-GEN0875,LC-4876,9100,9200.0,FAB-W0882,BUY-1276,GBP,106.9,202404,1.619,1.891,9.77,POLY-C,221.81,739.32,6.92,365.54,277.23,8.25,4.12,4.12,12.51,28.85,14.59,7.96,Standard Weaving Cost
LOOM-GEN0876,LC-4877,6100,6200.0,FAB-W0883,BUY-1277,INR,1.0,202403,1.447,1.597,9.39,SILK-C,384.8,435.74,435.74,222.93,212.13,30.67,15.34,15.34,11.06,22.41,13.26,8.35,Standard Weaving Cost
LOOM-GEN0876,LC-4877,6100,6200.0,FAB-W0883,BUY-1277,INR,1.0,202404,1.447,1.597,9.39,SILK-C,384.8,435.74,435.74,222.93,212.13,30.67,15.34,15.34,11.06,22.41,13.26,8.35,Standard Weaving Cost
LOOM-GEN0877,LC-4878,7100,7200.0,FAB-W0884,BUY-1278,USD,83.5,202403,0.878,0.993,8.64,LINEN-A,403.71,567.87,6.8,297.66,276.32,13.26,6.63,6.63,4.31,24.13,19.16,4.43,Standard Weaving Cost
LOOM-GEN0877,LC-4878,7100,7200.0,FAB-W0884,BUY-1278,USD,83.5,202404,0.878,0.993,8.64,LINEN-A,403.71,567.87,6.8,297.66,276.32,13.26,6.63,6.63,4.31,24.13,19.16,4.43,Standard Weaving Cost
LOOM-GEN0878,LC-4879,9100,9200.0,FAB-W0885,BUY-1279,EUR,89.8,202403,0.628,0.809,6.91,VISCOSE-D,251.32,810.65,9.03,357.01,320.39,9.2,4.6,4.6,15.45,13.44,9.81,5.48,Subcon Cost Considered here
LOOM-GEN0878,LC-4879,9100,9200.0,FAB-W0885,BUY-1279,EUR,89.8,202404,0.628,0.809,6.91,VISCOSE-D,251.32,810.65,9.03,357.01,320.39,9.2,4.6,4.6,15.45,13.44,9.81,5.48,Subcon Cost Considered here
LOOM-GEN0879,LC-4880,6100,6200.0,FAB-W0886,BUY-1280,GBP,106.9,202403,1.698,2.09,7.02,MODAL-E,364.37,606.5,5.67,261.43,219.0,28.88,14.44,14.44,15.25,17.14,6.21,13.96,Monthly reconcile adjustment
LOOM-GEN0879,LC-4880,6100,6200.0,FAB-W0886,BUY-1280,GBP,106.9,202404,1.698,2.09,7.02,MODAL-E,364.37,606.5,5.67,261.43,219.0,28.88,14.44,14.44,15.25,17.14,6.21,13.96,Monthly reconcile adjustment
LOOM-GEN0880,LC-4881,7100,7200.0,FAB-W0887,BUY-1281,INR,1.0,202403,1.447,1.636,9.44,COTTON-A,381.56,534.57,534.57,266.61,212.13,12.95,6.47,6.47,10.25,8.52,9.84,6.43,Reviewed by finance team
LOOM-GEN0880,LC-4881,7100,7200.0,FAB-W0887,BUY-1281,INR,1.0,202404,1.447,1.636,9.44,COTTON-A,381.56,534.57,534.57,266.61,212.13,12.95,6.47,6.47,10.25,8.52,9.84,6.43,Reviewed by finance team
LOOM-GEN0881,LC-4882,9100,9200.0,FAB-W0888,BUY-1282,USD,83.5,202403,0.97,1.194,8.39,COTTON-B,216.11,438.41,5.25,239.24,190.34,19.33,9.66,9.66,18.15,19.73,9.42,4.21,Outsourced_here process cost
LOOM-GEN0881,LC-4882,9100,9200.0,FAB-W0888,BUY-1282,USD,83.5,202404,0.97,1.194,8.39,COTTON-B,216.11,438.41,5.25,239.24,190.34,19.33,9.66,9.66,18.15,19.73,9.42,4.21,Outsourced_here process cost
LOOM-GEN0882,LC-4883,6100,6200.0,FAB-W0889,BUY-1283,EUR,89.8,202403,1.296,1.528,7.99,POLY-B,300.37,452.89,5.04,203.41,224.76,15.89,7.95,7.95,4.64,16.14,13.88,11.71,Standard Weaving Cost
LOOM-GEN0882,LC-4883,6100,6200.0,FAB-W0889,BUY-1283,EUR,89.8,202404,1.296,1.528,7.99,POLY-B,300.37,452.89,5.04,203.41,224.76,15.89,7.95,7.95,4.64,16.14,13.88,11.71,Standard Weaving Cost
LOOM-GEN0883,LC-4884,7100,7200.0,FAB-W0890,BUY-1284,GBP,106.9,202403,1.065,1.344,10.4,POLY-C,151.48,510.79,4.78,271.96,216.31,10.0,5.0,5.0,2.83,21.56,12.63,12.68,Standard Weaving Cost
LOOM-GEN0883,LC-4884,7100,7200.0,FAB-W0890,BUY-1284,GBP,106.9,202404,1.065,1.344,10.4,POLY-C,151.48,510.79,4.78,271.96,216.31,10.0,5.0,5.0,2.83,21.56,12.63,12.68,Standard Weaving Cost
LOOM-GEN0884,LC-4885,9100,9200.0,FAB-W0891,BUY-1285,INR,1.0,202403,1.393,1.597,9.57,SILK-C,203.17,645.88,645.88,299.64,240.65,12.86,6.43,6.43,11.31,16.94,6.08,12.28,Standard Weaving Cost
LOOM-GEN0884,LC-4885,9100,9200.0,FAB-W0891,BUY-1285,INR,1.0,202404,1.393,1.597,9.57,SILK-C,203.17,645.88,645.88,299.64,240.65,12.86,6.43,6.43,11.31,16.94,6.08,12.28,Standard Weaving Cost
LOOM-GEN0885,LC-4886,6100,6200.0,FAB-W0892,BUY-1286,USD,83.5,202403,1.657,2.086,8.68,LINEN-A,223.3,969.41,11.61,447.71,442.37,20.58,10.29,10.29,17.17,29.84,7.14,5.26,Subcon Cost Considered here
LOOM-GEN0885,LC-4886,6100,6200.0,FAB-W0892,BUY-1286,USD,83.5,202404,1.657,2.086,8.68,LINEN-A,223.3,969.41,11.61,447.71,442.37,20.58,10.29,10.29,17.17,29.84,7.14,5.26,Subcon Cost Considered here
LOOM-GEN0886,LC-4887,7100,7200.0,FAB-W0893,BUY-1287,EUR,89.8,202403,1.579,1.856,9.53,VISCOSE-D,173.49,1060.74,11.81,468.43,440.89,38.88,19.44,19.44,0.78,17.33,8.39,13.64,Monthly reconcile adjustment
LOOM-GEN0886,LC-4887,7100,7200.0,FAB-W0893,BUY-1287,EUR,89.8,202404,1.579,1.856,9.53,VISCOSE-D,173.49,1060.74,11.81,468.43,440.89,38.88,19.44,19.44,0.78,17.33,8.39,13.64,Monthly reconcile adjustment
LOOM-GEN0887,LC-4888,9100,9200.0,FAB-W0894,BUY-1288,GBP,106.9,202403,1.282,1.602,8.69,MODAL-E,251.8,631.91,5.91,301.18,249.06,36.88,18.44,18.44,13.53,19.49,14.61,8.46,Reviewed by finance team
LOOM-GEN0887,LC-4888,9100,9200.0,FAB-W0894,BUY-1288,GBP,106.9,202404,1.282,1.602,8.69,MODAL-E,251.8,631.91,5.91,301.18,249.06,36.88,18.44,18.44,13.53,19.49,14.61,8.46,Reviewed by finance team
LOOM-GEN0888,LC-4889,6100,6200.0,FAB-W0895,BUY-1289,INR,1.0,202403,1.51,1.704,8.59,COTTON-A,187.47,933.3,933.3,478.67,399.37,10.05,5.03,5.03,9.26,28.6,18.98,12.64,Outsourced_here process cost
LOOM-GEN0888,LC-4889,6100,6200.0,FAB-W0895,BUY-1289,INR,1.0,202404,1.51,1.704,8.59,COTTON-A,187.47,933.3,933.3,478.67,399.37,10.05,5.03,5.03,9.26,28.6,18.98,12.64,Outsourced_here process cost
LOOM-GEN0889,LC-4890,7100,7200.0,FAB-W0896,BUY-1290,USD,83.5,202403,1.793,2.021,8.6,COTTON-B,393.7,359.33,4.3,170.37,133.87,2.68,1.34,1.34,19.54,14.86,8.63,12.33,Standard Weaving Cost
LOOM-GEN0889,LC-4890,7100,7200.0,FAB-W0896,BUY-1290,USD,83.5,202404,1.793,2.021,8.6,COTTON-B,393.7,359.33,4.3,170.37,133.87,2.68,1.34,1.34,19.54,14.86,8.63,12.33,Standard Weaving Cost
LOOM-GEN0890,LC-4891,9100,9200.0,FAB-W0897,BUY-1291,EUR,89.8,202403,1.353,1.578,6.74,POLY-B,274.67,498.63,5.55,232.14,216.34,9.04,4.52,4.52,12.58,28.41,9.84,13.85,Standard Weaving Cost
LOOM-GEN0890,LC-4891,9100,9200.0,FAB-W0897,BUY-1291,EUR,89.8,202404,1.353,1.578,6.74,POLY-B,274.67,498.63,5.55,232.14,216.34,9.04,4.52,4.52,12.58,28.41,9.84,13.85,Standard Weaving Cost
LOOM-GEN0891,LC-4892,6100,6200.0,FAB-W0898,BUY-1292,GBP,106.9,202403,1.815,2.209,7.72,POLY-C,326.09,733.1,6.86,332.18,316.08,26.37,13.19,13.19,1.55,11.35,16.23,7.36,Standard Weaving Cost
LOOM-GEN0891,LC-4892,6100,6200.0,FAB-W0898,BUY-1292,GBP,106.9,202404,1.815,2.209,7.72,POLY-C,326.09,733.1,6.86,332.18,316.08,26.37,13.19,13.19,1.55,11.35,16.23,7.36,Standard Weaving Cost
LOOM-GEN0892,LC-4893,7100,7200.0,FAB-W0899,BUY-1293,INR,1.0,202403,0.968,1.085,9.69,SILK-C,313.81,1077.75,1077.75,498.91,502.01,23.69,11.85,11.85,5.54,25.76,18.2,12.02,Subcon Cost Considered here
LOOM-GEN0892,LC-4893,7100,7200.0,FAB-W0899,BUY-1293,INR,1.0,202404,0.968,1.085,9.69,SILK-C,313.81,1077.75,1077.75,498.91,502.01,23.69,11.85,11.85,5.54,25.76,18.2,12.02,Subcon Cost Considered here
LOOM-GEN0893,LC-4894,9100,9200.0,FAB-W0900,BUY-1294,USD,83.5,202403,1.263,1.432,9.63,LINEN-A,446.4,436.77,5.23,229.06,162.47,6.59,3.29,3.29,17.49,15.11,18.54,4.63,Monthly reconcile adjustment
LOOM-GEN0893,LC-4894,9100,9200.0,FAB-W0900,BUY-1294,USD,83.5,202404,1.263,1.432,9.63,LINEN-A,446.4,436.77,5.23,229.06,162.47,6.59,3.29,3.29,17.49,15.11,18.54,4.63,Monthly reconcile adjustment
LOOM-GEN0894,LC-4895,6100,6200.0,FAB-W0901,BUY-1295,EUR,89.8,202403,1.316,1.563,9.16,VISCOSE-D,227.94,825.36,9.19,359.24,358.22,15.09,7.54,7.54,7.71,18.44,10.36,10.26,Reviewed by finance team
LOOM-GEN0894,LC-4895,6100,6200.0,FAB-W0901,BUY-1295,EUR,89.8,202404,1.316,1.563,9.16,VISCOSE-D,227.94,825.36,9.19,359.24,358.22,15.09,7.54,7.54,7.71,18.44,10.36,10.26,Reviewed by finance team
LOOM-GEN0895,LC-4896,7100,7200.0,FAB-W0902,BUY-1296,GBP,106.9,202403,1.343,1.715,9.87,MODAL-E,435.27,1248.22,11.68,659.52,570.06,33.6,16.8,16.8,11.21,18.78,17.05,12.22,Outsourced_here process cost
LOOM-GEN0895,LC-4896,7100,7200.0,FAB-W0902,BUY-1296,GBP,106.9,202404,1.343,1.715,9.87,MODAL-E,435.27,1248.22,11.68,659.52,570.06,33.6,16.8,16.8,11.21,18.78,17.05,12.22,Outsourced_here process cost
LOOM-GEN0896,LC-4897,9100,9200.0,FAB-W0903,BUY-1297,INR,1.0,202403,1.381,1.639,7.89,COTTON-A,128.35,697.4,697.4,335.16,314.18,29.14,14.57,14.57,4.28,20.32,19.97,15.27,Standard Weaving Cost
LOOM-GEN0896,LC-4897,9100,9200.0,FAB-W0903,BUY-1297,INR,1.0,202404,1.381,1.639,7.89,COTTON-A,128.35,697.4,697.4,335.16,314.18,29.14,14.57,14.57,4.28,20.32,19.97,15.27,Standard Weaving Cost
LOOM-GEN0897,LC-4898,6100,6200.0,FAB-W0904,BUY-1298,USD,83.5,202403,1.135,1.289,9.49,COTTON-B,123.52,769.98,9.22,376.04,270.14,12.42,6.21,6.21,1.88,16.12,9.55,15.06,Standard Weaving Cost
LOOM-GEN0897,LC-4898,6100,6200.0,FAB-W0904,BUY-1298,USD,83.5,202404,1.135,1.289,9.49,COTTON-B,123.52,769.98,9.22,376.04,270.14,12.42,6.21,6.21,1.88,16.12,9.55,15.06,Standard Weaving Cost
LOOM-GEN0898,LC-4899,7100,7200.0,FAB-W0905,BUY-1299,EUR,89.8,202403,1.449,1.604,7.6,POLY-B,277.98,391.72,4.36,199.94,151.97,25.01,12.51,12.51,19.42,26.11,18.08,15.13,Standard Weaving Cost
LOOM-GEN0898,LC-4899,7100,7200.0,FAB-W0905,BUY-1299,EUR,89.8,202404,1.449,1.604,7.6,POLY-B,277.98,391.72,4.36,199.94,151.97,25.01,12.51,12.51,19.42,26.11,18.08,15.13,Standard Weaving Cost
LOOM-GEN0899,LC-4900,9100,9200.0,FAB-W0906,BUY-1300,GBP,106.9,202403,1.996,2.448,8.46,POLY-C,276.24,1181.19,11.05,611.36,556.48,1.53,0.77,0.77,0.58,27.67,8.14,12.83,Subcon Cost Considered here
LOOM-GEN0899,LC-4900,9100,9200.0,FAB-W0906,BUY-1300,GBP,106.9,202404,1.996,2.448,8.46,POLY-C,276.24,1181.19,11.05,611.36,556.48,1.53,0.77,0.77,0.58,27.67,8.14,12.83,Subcon Cost Considered here
LOOM-GEN0000,LC-4901,6100,6200.0,FAB-W0907,BUY-1301,INR,1.0,202403,1.819,2.049,8.18,SILK-C,399.12,403.25,403.25,202.78,144.91,3.9,1.95,1.95,10.88,29.63,8.72,11.37,Monthly reconcile adjustment
LOOM-GEN0000,LC-4901,6100,6200.0,FAB-W0907,BUY-1301,INR,1.0,202404,1.819,2.049,8.18,SILK-C,399.12,403.25,403.25,202.78,144.91,3.9,1.95,1.95,10.88,29.63,8.72,11.37,Monthly reconcile adjustment
LOOM-GEN0001,LC-4902,7100,7200.0,FAB-W0908,BUY-1302,USD,83.5,202403,0.623,0.79,9.89,LINEN-A,224.44,1023.84,12.26,550.56,448.47,37.77,18.89,18.89,10.33,28.69,11.64,14.05,Reviewed by finance team
LOOM-GEN0001,LC-4902,7100,7200.0,FAB-W0908,BUY-1302,USD,83.5,202404,0.623,0.79,9.89,LINEN-A,224.44,1023.84,12.26,550.56,448.47,37.77,18.89,18.89,10.33,28.69,11.64,14.05,Reviewed by finance team
LOOM-GEN0002,LC-4903,9100,9200.0,FAB-W0909,BUY-1303,EUR,89.8,202403,1.537,1.711,9.8,VISCOSE-D,285.5,1042.51,11.61,449.23,434.22,11.02,5.51,5.51,3.97,19.12,8.42,12.96,Outsourced_here process cost
LOOM-GEN0002,LC-4903,9100,9200.0,FAB-W0909,BUY-1303,EUR,89.8,202404,1.537,1.711,9.8,VISCOSE-D,285.5,1042.51,11.61,449.23,434.22,11.02,5.51,5.51,3.97,19.12,8.42,12.96,Outsourced_here process cost
LOOM-GEN0003,LC-4904,6100,6200.0,FAB-W0910,BUY-1304,GBP,106.9,202403,1.773,1.951,7.6,MODAL-E,235.73,674.38,6.31,333.05,306.47,22.65,11.32,11.32,9.26,10.56,7.27,12.75,Standard Weaving Cost
LOOM-GEN0003,LC-4904,6100,6200.0,FAB-W0910,BUY-1304,GBP,106.9,202404,1.773,1.951,7.6,MODAL-E,235.73,674.38,6.31,333.05,306.47,22.65,11.32,11.32,9.26,10.56,7.27,12.75,Standard Weaving Cost
LOOM-GEN0004,LC-4905,7100,7200.0,FAB-W0911,BUY-1305,INR,1.0,202403,0.86,1.048,10.36,COTTON-A,373.02,1099.3,1099.3,492.79,446.51,3.25,1.62,1.62,14.49,13.43,17.72,11.71,Standard Weaving Cost
LOOM-GEN0004,LC-4905,7100,7200.0,FAB-W0911,BUY-1305,INR,1.0,202404,0.86,1.048,10.36,COTTON-A,373.02,1099.3,1099.3,492.79,446.51,3.25,1.62,1.62,14.49,13.43,17.72,11.71,Standard Weaving Cost
LOOM-GEN0005,LC-4906,9100,9200.0,FAB-W0912,BUY-1306,USD,83.5,202403,1.862,2.119,9.52,COTTON-B,163.8,400.67,4.8,205.05,150.93,5.62,2.81,2.81,6.31,12.97,8.64,14.6,Standard Weaving Cost
LOOM-GEN0005,LC-4906,9100,9200.0,FAB-W0912,BUY-1306,USD,83.5,202404,1.862,2.119,9.52,COTTON-B,163.8,400.67,4.8,205.05,150.93,5.62,2.81,2.81,6.31,12.97,8.64,14.6,Standard Weaving Cost
LOOM-GEN0006,LC-4907,6100,6200.0,FAB-W0913,BUY-1307,EUR,89.8,202403,0.848,0.983,9.29,POLY-B,207.3,815.39,9.08,403.81,328.05,25.67,12.84,12.84,8.99,21.88,17.64,4.44,Subcon Cost Considered here
LOOM-GEN0006,LC-4907,6100,6200.0,FAB-W0913,BUY-1307,EUR,89.8,202404,0.848,0.983,9.29,POLY-B,207.3,815.39,9.08,403.81,328.05,25.67,12.84,12.84,8.99,21.88,17.64,4.44,Subcon Cost Considered here
LOOM-GEN0007,LC-4908,7100,7200.0,FAB-W0914,BUY-1308,GBP,106.9,202403,1.769,2.082,8.65,POLY-C,189.52,1017.08,9.51,473.04,479.69,31.85,15.93,15.93,4.15,23.39,13.05,13.96,Monthly reconcile adjustment
LOOM-GEN0007,LC-4908,7100,7200.0,FAB-W0914,BUY-1308,GBP,106.9,202404,1.769,2.082,8.65,POLY-C,189.52,1017.08,9.51,473.04,479.69,31.85,15.93,15.93,4.15,23.39,13.05,13.96,Monthly reconcile adjustment
LOOM-GEN0008,LC-4909,9100,9200.0,FAB-W0915,BUY-1309,INR,1.0,202403,1.712,1.914,9.59,SILK-C,205.21,794.3,794.3,336.85,291.74,26.33,13.16,13.16,3.73,11.08,14.22,8.47,Reviewed by finance team
LOOM-GEN0008,LC-4909,9100,9200.0,FAB-W0915,BUY-1309,INR,1.0,202404,1.712,1.914,9.59,SILK-C,205.21,794.3,794.3,336.85,291.74,26.33,13.16,13.16,3.73,11.08,14.22,8.47,Reviewed by finance team
LOOM-GEN0009,LC-4910,6100,6200.0,FAB-W0916,BUY-1310,USD,83.5,202403,1.129,1.375,6.64,LINEN-A,351.43,948.0,11.35,505.3,332.92,16.86,8.43,8.43,6.69,22.25,7.4,14.96,Outsourced_here process cost
LOOM-GEN0009,LC-4910,6100,6200.0,FAB-W0916,BUY-1310,USD,83.5,202404,1.129,1.375,6.64,LINEN-A,351.43,948.0,11.35,505.3,332.92,16.86,8.43,8.43,6.69,22.25,7.4,14.96,Outsourced_here process cost
LOOM-GEN0010,LC-4911,7100,7200.0,FAB-W0917,BUY-1311,EUR,89.8,202403,1.029,1.228,7.24,VISCOSE-D,127.18,1118.76,12.46,536.26,488.22,17.4,8.7,8.7,7.99,26.35,9.54,8.48,Standard Weaving Cost
LOOM-GEN0010,LC-4911,7100,7200.0,FAB-W0917,BUY-1311,EUR,89.8,202404,1.029,1.228,7.24,VISCOSE-D,127.18,1118.76,12.46,536.26,488.22,17.4,8.7,8.7,7.99,26.35,9.54,8.48,Standard Weaving Cost
LOOM-GEN0011,LC-4912,9100,9200.0,FAB-W0918,BUY-1312,GBP,106.9,202403,1.073,1.326,7.7,MODAL-E,440.35,1183.56,11.07,614.52,574.18,20.28,10.14,10.14,8.42,25.03,19.36,8.81,Standard Weaving Cost
LOOM-GEN0011,LC-4912,9100,9200.0,FAB-W0918,BUY-1312,GBP,106.9,202404,1.073,1.326,7.7,MODAL-E,440.35,1183.56,11.07,614.52,574.18,20.28,10.14,10.14,8.42,25.03,19.36,8.81,Standard Weaving Cost
LOOM-GEN0012,LC-4913,6100,6200.0,FAB-W0919,BUY-1313,INR,1.0,202403,0.64,0.77,10.19,COTTON-A,412.58,1266.97,1266.97,687.42,481.16,38.9,19.45,19.45,15.04,10.86,10.66,15.52,Standard Weaving Cost
LOOM-GEN0012,LC-4913,6100,6200.0,FAB-W0919,BUY-1313,INR,1.0,202404,0.64,0.77,10.19,COTTON-A,412.58,1266.97,1266.97,687.42,481.16,38.9,19.45,19.45,15.04,10.86,10.66,15.52,Standard Weaving Cost
LOOM-GEN0013,LC-4914,7100,7200.0,FAB-W0920,BUY-1314,USD,83.5,202403,1.958,2.275,9.56,COTTON-B,384.49,785.78,9.41,346.92,275.12,5.9,2.95,2.95,17.66,14.63,7.13,6.83,Subcon Cost Considered here
LOOM-GEN0013,LC-4914,7100,7200.0,FAB-W0920,BUY-1314,USD,83.5,202404,1.958,2.275,9.56,COTTON-B,384.49,785.78,9.41,346.92,275.12,5.9,2.95,2.95,17.66,14.63,7.13,6.83,Subcon Cost Considered here
LOOM-GEN0014,LC-4915,9100,9200.0,FAB-W0921,BUY-1315,EUR,89.8,202403,0.885,0.989,7.48,POLY-B,345.96,1153.38,12.84,540.54,486.27,13.79,6.89,6.89,9.42,23.11,15.78,14.95,Monthly reconcile adjustment
LOOM-GEN0014,LC-4915,9100,9200.0,FAB-W0921,BUY-1315,EUR,89.8,202404,0.885,0.989,7.48,POLY-B,345.96,1153.38,12.84,540.54,486.27,13.79,6.89,6.89,9.42,23.11,15.78,14.95,Monthly reconcile adjustment
LOOM-GEN0015,LC-4916,6100,6200.0,FAB-W0922,BUY-1316,GBP,106.9,202403,1.536,1.945,9.32,POLY-C,371.81,441.03,4.13,192.6,204.84,5.34,2.67,2.67,15.47,27.76,17.48,12.76,Reviewed by finance team
LOOM-GEN0015,LC-4916,6100,6200.0,FAB-W0922,BUY-1316,GBP,106.9,202404,1.536,1.945,9.32,POLY-C,371.81,441.03,4.13,192.6,204.84,5.34,2.67,2.67,15.47,27.76,17.48,12.76,Reviewed by finance team
LOOM-GEN0016,LC-4917,7100,7200.0,FAB-W0923,BUY-1317,INR,1.0,202403,1.194,1.407,6.79,SILK-C,281.14,1053.41,1053.41,522.74,403.72,24.34,12.17,12.17,15.36,16.12,10.76,13.88,Outsourced_here process cost
LOOM-GEN0016,LC-4917,7100,7200.0,FAB-W0923,BUY-1317,INR,1.0,202404,1.194,1.407,6.79,SILK-C,281.14,1053.41,1053.41,522.74,403.72,24.34,12.17,12.17,15.36,16.12,10.76,13.88,Outsourced_here process cost
LOOM-GEN0017,LC-4918,9100,9200.0,FAB-W0924,BUY-1318,USD,83.5,202403,1.455,1.819,10.16,LINEN-A,333.04,481.18,5.76,213.85,183.66,17.42,8.71,8.71,6.79,22.39,11.96,7.42,Standard Weaving Cost
LOOM-GEN0017,LC-4918,9100,9200.0,FAB-W0924,BUY-1318,USD,83.5,202404,1.455,1.819,10.16,LINEN-A,333.04,481.18,5.76,213.85,183.66,17.42,8.71,8.71,6.79,22.39,11.96,7.42,Standard Weaving Cost
LOOM-GEN0018,LC-4919,6100,6200.0,FAB-W0925,BUY-1319,EUR,89.8,202403,1.142,1.444,6.64,VISCOSE-D,436.31,750.65,8.36,331.23,339.56,33.37,16.68,16.68,9.3,9.82,15.6,5.22,Standard Weaving Cost
LOOM-GEN0018,LC-4919,6100,6200.0,FAB-W0925,BUY-1319,EUR,89.8,202404,1.142,1.444,6.64,VISCOSE-D,436.31,750.65,8.36,331.23,339.56,33.37,16.68,16.68,9.3,9.82,15.6,5.22,Standard Weaving Cost
LOOM-GEN0019,LC-4920,7100,7200.0,FAB-W0926,BUY-1320,GBP,106.9,202403,1.807,2.278,6.55,MODAL-E,225.28,895.95,8.38,421.02,374.69,19.45,9.72,9.72,19.2,16.84,16.8,7.64,Standard Weaving Cost
LOOM-GEN0019,LC-4920,7100,7200.0,FAB-W0926,BUY-1320,GBP,106.9,202404,1.807,2.278,6.55,MODAL-E,225.28,895.95,8.38,421.02,374.69,19.45,9.72,9.72,19.2,16.84,16.8,7.64,Standard Weaving Cost
