plant_code,report_period,loom_code,cut_weight_ppc
6100,202403,LC-5285,0.831
6100,202404,LC-5285,0.8669
7100,202403,LC-5286,1.4873
7100,202404,LC-5286,1.4843
9100,202403,LC-5287,1.3374
9100,202404,LC-5287,1.3411
6100,202403,LC-5288,1.0561
6100,202404,LC-5288,1.0572
7100,202403,LC-5289,1.2172
7100,202404,LC-5289,1.2559
9100,202403,LC-5290,1.0178
9100,202404,LC-5290,0.9976
6100,202403,LC-5291,1.0287
6100,202404,LC-5291,1.0705
7100,202403,LC-5292,1.1649
7100,202404,LC-5292,1.1725
9100,202403,LC-5293,1.2668
9100,202404,LC-5293,1.322
6100,202403,LC-5294,0.9207
6100,202404,LC-5294,0.9587
7100,202403,LC-5295,1.3986
7100,202404,LC-5295,1.4327
9100,202403,LC-5296,0.8507
9100,202404,LC-5296,0.8535
6100,202403,LC-5297,1.5212
6100,202404,LC-5297,1.5757
7100,202403,LC-5298,1.3946
7100,202404,LC-5298,1.4247
9100,202403,LC-5299,1.4203
9100,202404,LC-5299,1.4629
6100,202403,LC-5300,1.248
6100,202404,LC-5300,1.3098
7100,202403,LC-5301,0.8892
7100,202404,LC-5301,0.878
9100,202403,LC-5302,0.82
9100,202404,LC-5302,0.8407
6100,202403,LC-5303,1.4655
6100,202404,LC-5303,1.4486
7100,202403,LC-5304,1.4082
7100,202404,LC-5304,1.4151
9100,202403,LC-5305,0.9202
9100,202404,LC-5305,0.9504
6100,202403,LC-5306,0.708
6100,202404,LC-5306,0.6949
7100,202403,LC-5307,1.5189
7100,202404,LC-5307,1.5337
9100,202403,LC-5308,1.0693
9100,202404,LC-5308,1.0744
6100,202403,LC-5309,1.4356
6100,202404,LC-5309,1.5003
7100,202403,LC-5310,1.4271
7100,202404,LC-5310,1.4053
9100,202403,LC-5311,0.9478
9100,202404,LC-5311,0.9514
6100,202403,LC-5312,1.5459
6100,202404,LC-5312,1.5466
7100,202403,LC-5313,1.2593
7100,202404,LC-5313,1.3073
9100,202403,LC-5314,1.1653
9100,202404,LC-5314,1.1762
6100,202403,LC-5315,0.962
6100,202404,LC-5315,0.977
7100,202403,LC-5316,1.4441
7100,202404,LC-5316,1.4993
9100,202403,LC-5317,1.5362
9100,202404,LC-5317,1.5344
6100,202403,LC-5318,1.4983
6100,202404,LC-5318,1.542
7100,202403,LC-5319,0.8068
7100,202404,LC-5319,0.8404
9100,202403,LC-5320,0.9984
9100,202404,LC-5320,0.9794
6100,202403,LC-5321,0.9269
6100,202404,LC-5321,0.9129
7100,202403,LC-5322,0.9466
7100,202404,LC-5322,0.9397
9100,202403,LC-5323,1.4865
9100,202404,LC-5323,1.5164
6100,202403,LC-5324,1.4835
6100,202404,LC-5324,1.4883
7100,202403,LC-5325,0.9508
7100,202404,LC-5325,0.9417
9100,202403,LC-5326,1.151
9100,202404,LC-5326,1.1823
6100,202403,LC-5327,1.2425
6100,202404,LC-5327,1.2869
7100,202403,LC-5328,0.877
7100,202404,LC-5328,0.8803
9100,202403,LC-5329,1.3777
9100,202404,LC-5329,1.3706
6100,202403,LC-5330,1.5774
6100,202404,LC-5330,1.6176
7100,202403,LC-5331,1.2339
7100,202404,LC-5331,1.2448
9100,202403,LC-5332,0.957
9100,202404,LC-5332,0.9389
6100,202403,LC-5333,0.9472
6100,202404,LC-5333,0.9341
7100,202403,LC-5334,0.9866
7100,202404,LC-5334,1.0351
9100,202403,LC-5335,1.4307
9100,202404,LC-5335,1.4243
6100,202403,LC-5336,0.997
6100,202404,LC-5336,0.9816
7100,202403,LC-5337,1.2768
7100,202404,LC-5337,1.2754
9100,202403,LC-5338,1.085
9100,202404,LC-5338,1.0949
6100,202403,LC-5339,1.5936
6100,202404,LC-5339,1.6607
7100,202403,LC-5340,0.7232
7100,202404,LC-5340,0.7362
9100,202403,LC-5341,0.7839
9100,202404,LC-5341,0.7823
6100,202403,LC-5342,1.5353
6100,202404,LC-5342,1.575
7100,202403,LC-5343,0.8781
7100,202404,LC-5343,0.8607
9100,202403,LC-5344,1.3492
9100,202404,LC-5344,1.3368
6100,202403,LC-5345,1.4417
6100,202404,LC-5345,1.4721
7100,202403,LC-5346,1.2136
7100,202404,LC-5346,1.2201
9100,202403,LC-5347,1.5971
9100,202404,LC-5347,1.5728
6100,202403,LC-5348,1.1014
6100,202404,LC-5348,1.0926
7100,202403,LC-5349,1.3385
7100,202404,LC-5349,1.321
9100,202403,LC-5350,1.2022
9100,202404,LC-5350,1.227
6100,202403,LC-5351,1.0987
6100,202404,LC-5351,1.1027
7100,202403,LC-5352,1.5515
7100,202404,LC-5352,1.5602
9100,202403,LC-5353,1.0736
9100,202404,LC-5353,1.0717
6100,202403,LC-5354,0.806
6100,202404,LC-5354,0.8211
7100,202403,LC-5355,1.3459
7100,202404,LC-5355,1.4084
9100,202403,LC-5356,1.1739
9100,202404,LC-5356,1.1961
6100,202403,LC-5357,1.002
6100,202404,LC-5357,1.0452
7100,202403,LC-5358,1.3349
7100,202404,LC-5358,1.3652
9100,202403,LC-5359,1.5145
9100,202404,LC-5359,1.5624
6100,202403,LC-5360,1.5216
6100,202404,LC-5360,1.5735
7100,202403,LC-5361,1.338
7100,202404,LC-5361,1.3677
9100,202403,LC-5362,1.4875
9100,202404,LC-5362,1.471
6100,202403,LC-5363,1.5587
6100,202404,LC-5363,1.5856
7100,202403,LC-5364,1.2742
7100,202404,LC-5364,1.266
9100,202403,LC-5365,0.8202
9100,202404,LC-5365,0.833
6100,202403,LC-5366,1.0393
6100,202404,LC-5366,1.067
7100,202403,LC-5367,1.3985
7100,202404,LC-5367,1.4078
9100,202403,LC-5368,1.0893
9100,202404,LC-5368,1.084
6100,202403,LC-5369,0.791
6100,202404,LC-5369,0.8101
7100,202403,LC-5370,1.189
7100,202404,LC-5370,1.1876
9100,202403,LC-5371,1.1195
9100,202404,LC-5371,1.1633
6100,202403,LC-5372,1.418
6100,202404,LC-5372,1.4506
7100,202403,LC-5373,1.0431
7100,202404,LC-5373,1.0629
9100,202403,LC-5374,0.7728
9100,202404,LC-5374,0.8052
6100,202403,LC-5375,1.3403
6100,202404,LC-5375,1.3142
7100,202403,LC-5376,1.058
7100,202404,LC-5376,1.0636
9100,202403,LC-5377,1.037
9100,202404,LC-5377,1.0812
6100,202403,LC-5378,0.723
6100,202404,LC-5378,0.7479
7100,202403,LC-5379,0.9958
7100,202404,LC-5379,1.0453
9100,202403,LC-5380,0.8986
9100,202404,LC-5380,0.9054
6100,202403,LC-5381,1.0685
6100,202404,LC-5381,1.0796
7100,202403,LC-5382,1.547
7100,202404,LC-5382,1.5732
9100,202403,LC-5383,0.9792
9100,202404,LC-5383,1.0111
6100,202403,LC-5384,0.9354
6100,202404,LC-5384,0.9247
7100,202403,LC-5385,0.9143
7100,202404,LC-5385,0.9382
9100,202403,LC-5386,1.3958
9100,202404,LC-5386,1.4294
6100,202403,LC-5387,1.4203
6100,202404,LC-5387,1.4086
7100,202403,LC-5388,1.557
7100,202404,LC-5388,1.5785
9100,202403,LC-5389,0.7054
9100,202404,LC-5389,0.7232
6100,202403,LC-5390,1.2369
6100,202404,LC-5390,1.2798
7100,202403,LC-5391,0.7779
7100,202404,LC-5391,0.7708
9100,202403,LC-5392,0.7526
9100,202404,LC-5392,0.7879
6100,202403,LC-5393,0.9566
6100,202404,LC-5393,0.9395
7100,202403,LC-5394,1.0435
7100,202404,LC-5394,1.0439
9100,202403,LC-5395,1.0634
9100,202404,LC-5395,1.0617
6100,202403,LC-5396,1.3897
6100,202404,LC-5396,1.4194
7100,202403,LC-5397,1.1861
7100,202404,LC-5397,1.2332
9100,202403,LC-5398,1.2281
9100,202404,LC-5398,1.2826
6100,202403,LC-5399,0.7884
6100,202404,LC-5399,0.8195
7100,202403,LC-5400,1.1336
7100,202404,LC-5400,1.1304
9100,202403,LC-5401,0.7465
9100,202404,LC-5401,0.7357
6100,202403,LC-5402,1.1432
6100,202404,LC-5402,1.1253
7100,202403,LC-5403,0.8527
7100,202404,LC-5403,0.8604
9100,202403,LC-5404,0.8983
9100,202404,LC-5404,0.8972
6100,202403,LC-5405,1.5635
6100,202404,LC-5405,1.5507
7100,202403,LC-5406,0.9752
7100,202404,LC-5406,1.0192
9100,202403,LC-5407,1.0814
9100,202404,LC-5407,1.0798
6100,202403,LC-5408,0.7777
6100,202404,LC-5408,0.8044
7100,202403,LC-5409,1.5063
7100,202404,LC-5409,1.4869
9100,202403,LC-5410,1.2021
9100,202404,LC-5410,1.2135
6100,202403,LC-5411,1.2736
6100,202404,LC-5411,1.2566
7100,202403,LC-5412,1.096
7100,202404,LC-5412,1.0828
9100,202403,LC-5413,0.9732
9100,202404,LC-5413,0.9777
6100,202403,LC-5414,1.2564
6100,202404,LC-5414,1.3004
7100,202403,LC-5415,0.7598
7100,202404,LC-5415,0.7976
9100,202403,LC-5416,0.9251
9100,202404,LC-5416,0.9584
6100,202403,LC-5417,1.169
6100,202404,LC-5417,1.1752
7100,202403,LC-5418,1.0407
7100,202404,LC-5418,1.0512
9100,202403,LC-5419,1.4772
9100,202404,LC-5419,1.5432
6100,202403,LC-5420,1.4638
6100,202404,LC-5420,1.4626
7100,202403,LC-5421,1.5938
7100,202404,LC-5421,1.6504
9100,202403,LC-5422,1.5014
9100,202404,LC-5422,1.525
6100,202403,LC-5423,1.2592
6100,202404,LC-5423,1.2532
7100,202403,LC-5424,0.9088
7100,202404,LC-5424,0.8933
9100,202403,LC-5425,1.3426
9100,202404,LC-5425,1.3917
6100,202403,LC-5426,0.9568
6100,202404,LC-5426,0.9875
7100,202403,LC-5427,0.7609
7100,202404,LC-5427,0.7842
9100,202403,LC-5428,1.3276
9100,202404,LC-5428,1.3759
6100,202403,LC-5429,1.452
6100,202404,LC-5429,1.4344
7100,202403,LC-5430,1.4555
7100,202404,LC-5430,1.4481
9100,202403,LC-5431,1.2732
9100,202404,LC-5431,1.3082
6100,202403,LC-5432,1.435
6100,202404,LC-5432,1.4457
7100,202403,LC-5433,0.8975
7100,202404,LC-5433,0.9168
9100,202403,LC-5434,1.2395
9100,202404,LC-5434,1.2171
6100,202403,LC-5435,1.1739
6100,202404,LC-5435,1.2097
7100,202403,LC-5436,1.2899
7100,202404,LC-5436,1.3114
9100,202403,LC-5437,0.9613
9100,202404,LC-5437,0.9812
6100,202403,LC-5438,0.7324
6100,202404,LC-5438,0.7284
7100,202403,LC-5439,1.3629
7100,202404,LC-5439,1.4007
9100,202403,LC-5440,1.5626
9100,202404,LC-5440,1.5731
6100,202403,LC-5441,0.7924
6100,202404,LC-5441,0.8207
7100,202403,LC-5442,1.3016
7100,202404,LC-5442,1.3059
9100,202403,LC-5443,1.2812
9100,202404,LC-5443,1.2648
6100,202403,LC-5444,1.3009
6100,202404,LC-5444,1.3175
7100,202403,LC-5445,1.0824
7100,202404,LC-5445,1.101
9100,202403,LC-5446,1.3032
9100,202404,LC-5446,1.3558
6100,202403,LC-5447,1.2978
6100,202404,LC-5447,1.3561
7100,202403,LC-5448,0.9154
7100,202404,LC-5448,0.8983
9100,202403,LC-5449,1.1979
9100,202404,LC-5449,1.2042
6100,202403,LC-5450,1.3001
6100,202404,LC-5450,1.3215
7100,202403,LC-5451,0.932
7100,202404,LC-5451,0.9314
9100,202403,LC-5452,0.8079
9100,202404,LC-5452,0.8001
6100,202403,LC-5453,1.1545
6100,202404,LC-5453,1.1704
7100,202403,LC-5454,0.7782
7100,202404,LC-5454,0.7786
9100,202403,LC-5455,0.7787
9100,202404,LC-5455,0.7703
6100,202403,LC-5456,1.1638
6100,202404,LC-5456,1.1786
7100,202403,LC-5457,1.0649
7100,202404,LC-5457,1.1101
9100,202403,LC-5458,1.4091
9100,202404,LC-5458,1.3987
6100,202403,LC-5459,1.5384
6100,202404,LC-5459,1.5356
7100,202403,LC-5460,1.351
7100,202404,LC-5460,1.3382
9100,202403,LC-5461,1.5692
9100,202404,LC-5461,1.5958
6100,202403,LC-5462,0.9656
6100,202404,LC-5462,0.9542
7100,202403,LC-5463,1.4976
7100,202404,LC-5463,1.5067
9100,202403,LC-5464,1.1834
9100,202404,LC-5464,1.2136
6100,202403,LC-5465,1.3174
6100,202404,LC-5465,1.2954
7100,202403,LC-5466,1.3467
7100,202404,LC-5466,1.4129
9100,202403,LC-5467,1.0027
9100,202404,LC-5467,1.0488
6100,202403,LC-5468,1.1519
6100,202404,LC-5468,1.1301
7100,202403,LC-5469,0.8246
7100,202404,LC-5469,0.8579
9100,202403,LC-5470,0.92
9100,202404,LC-5470,0.9656
6100,202403,LC-5471,0.8123
6100,202404,LC-5471,0.8218
7100,202403,LC-5472,1.4752
7100,202404,LC-5472,1.4918
9100,202403,LC-5473,0.8348
9100,202404,LC-5473,0.849
6100,202403,LC-5474,1.1587
6100,202404,LC-5474,1.1503
7100,202403,LC-5475,1.1024
7100,202404,LC-5475,1.1104
9100,202403,LC-5476,0.9821
9100,202404,LC-5476,1.0188
6100,202403,LC-5477,1.2749
6100,202404,LC-5477,1.2962
7100,202403,LC-5478,1.0877
7100,202404,LC-5478,1.1321
9100,202403,LC-5479,1.4173
9100,202404,LC-5479,1.4722
6100,202403,LC-5480,1.3686
6100,202404,LC-5480,1.3903
7100,202403,LC-5481,0.8467
7100,202404,LC-5481,0.847
9100,202403,LC-5482,1.1398
9100,202404,LC-5482,1.1314
6100,202403,LC-5483,1.5363
6100,202404,LC-5483,1.6032
7100,202403,LC-5484,1.0943
7100,202404,LC-5484,1.1276
9100,202403,LC-5485,0.8214
9100,202404,LC-5485,0.8427
6100,202403,LC-5486,0.7373
6100,202404,LC-5486,0.7485
7100,202403,LC-5487,1.5771
7100,202404,LC-5487,1.6295
9100,202403,LC-5488,1.447
9100,202404,LC-5488,1.4711
6100,202403,LC-5489,1.5405
6100,202404,LC-5489,1.5411
7100,202403,LC-5490,1.2576
7100,202404,LC-5490,1.3093
9100,202403,LC-5491,1.5167
9100,202404,LC-5491,1.4877
6100,202403,LC-5492,1.2665
6100,202404,LC-5492,1.254
7100,202403,LC-5493,1.3722
7100,202404,LC-5493,1.3977
9100,202403,LC-5494,0.7733
9100,202404,LC-5494,0.7887
6100,202403,LC-5495,0.9541
6100,202404,LC-5495,0.9399
7100,202403,LC-5496,1.0578
7100,202404,LC-5496,1.089
9100,202403,LC-5497,1.2087
9100,202404,LC-5497,1.2195
6100,202403,LC-5498,1.2627
6100,202404,LC-5498,1.2898
7100,202403,LC-5499,0.9525
7100,202404,LC-5499,0.9698
9100,202403,LC-5500,1.3046
9100,202404,LC-5500,1.3213
6100,202403,LC-5501,1.3036
6100,202404,LC-5501,1.3322
7100,202403,LC-5502,1.3466
7100,202404,LC-5502,1.3739
9100,202403,LC-5503,0.9901
9100,202404,LC-5503,0.9962
6100,202403,LC-5504,0.7484
6100,202404,LC-5504,0.7777
7100,202403,LC-5505,1.2857
7100,202404,LC-5505,1.3382
9100,202403,LC-5506,0.7212
9100,202404,LC-5506,0.719
6100,202403,LC-5507,0.7406
6100,202404,LC-5507,0.7306
7100,202403,LC-5508,1.2897
7100,202404,LC-5508,1.2836
9100,202403,LC-5509,1.1753
9100,202404,LC-5509,1.1633
6100,202403,LC-5510,1.4036
6100,202404,LC-5510,1.4712
7100,202403,LC-5511,1.2026
7100,202404,LC-5511,1.2588
9100,202403,LC-5512,1.2054
9100,202404,LC-5512,1.2232
6100,202403,LC-5513,0.9035
6100,202404,LC-5513,0.9226
7100,202403,LC-5514,1.2524
7100,202404,LC-5514,1.2783
9100,202403,LC-5515,1.1164
9100,202404,LC-5515,1.1293
6100,202403,LC-5516,0.8138
6100,202404,LC-5516,0.7989
7100,202403,LC-5517,1.3556
7100,202404,LC-5517,1.3774
9100,202403,LC-5518,1.4413
9100,202404,LC-5518,1.424
6100,202403,LC-5519,1.4352
6100,202404,LC-5519,1.4914
7100,202403,LC-5520,1.1293
7100,202404,LC-5520,1.1079
9100,202403,LC-5521,0.8029
9100,202404,LC-5521,0.8369
6100,202403,LC-5522,1.4224
6100,202404,LC-5522,1.4789
7100,202403,LC-5523,1.1603
7100,202404,LC-5523,1.1524
9100,202403,LC-5524,1.1395
9100,202404,LC-5524,1.1817
6100,202403,LC-5525,1.4295
6100,202404,LC-5525,1.4358
7100,202403,LC-5526,1.4685
7100,202404,LC-5526,1.5332
9100,202403,LC-5527,1.5271
9100,202404,LC-5527,1.5497
6100,202403,LC-5528,1.2623
6100,202404,LC-5528,1.2631
7100,202403,LC-5529,1.4189
7100,202404,LC-5529,1.4242
9100,202403,LC-5530,1.0037
9100,202404,LC-5530,1.0222
6100,202403,LC-5531,0.7718
6100,202404,LC-5531,0.7967
7100,202403,LC-5532,1.0709
7100,202404,LC-5532,1.0534
9100,202403,LC-5533,1.1876
9100,202404,LC-5533,1.2375
6100,202403,LC-5534,0.7235
6100,202404,LC-5534,0.7366
7100,202403,LC-5535,1.5905
7100,202404,LC-5535,1.5819
9100,202403,LC-5536,1.0266
9100,202404,LC-5536,1.0471
6100,202403,LC-5537,1.0395
6100,202404,LC-5537,1.0329
7100,202403,LC-5538,0.984
7100,202404,LC-5538,0.9854
9100,202403,LC-5539,1.1011
9100,202404,LC-5539,1.144
6100,202403,LC-5540,1.2514
6100,202404,LC-5540,1.2966
7100,202403,LC-5541,1.3932
7100,202404,LC-5541,1.3852
9100,202403,LC-5542,1.1482
9100,202404,LC-5542,1.1357
6100,202403,LC-5543,1.2106
6100,202404,LC-5543,1.2265
7100,202403,LC-5544,0.7329
7100,202404,LC-5544,0.735
9100,202403,LC-5545,1.2242
9100,202404,LC-5545,1.2781
6100,202403,LC-5546,1.047
6100,202404,LC-5546,1.0948
7100,202403,LC-5547,0.7046
7100,202404,LC-5547,0.6978
9100,202403,LC-5548,1.188
9100,202404,LC-5548,1.1948
6100,202403,LC-5549,0.8267
6100,202404,LC-5549,0.8543
7100,202403,LC-5550,1.4716
7100,202404,LC-5550,1.4948
9100,202403,LC-5551,0.7362
9100,202404,LC-5551,0.7673
6100,202403,LC-5552,1.4331
6100,202404,LC-5552,1.4854
7100,202403,LC-5553,0.7584
7100,202404,LC-5553,0.7472
9100,202403,LC-5554,0.8151
9100,202404,LC-5554,0.8182
6100,202403,LC-5555,1.2035
6100,202404,LC-5555,1.2009
7100,202403,LC-5556,1.2995
7100,202404,LC-5556,1.355
9100,202403,LC-5557,1.4533
9100,202404,LC-5557,1.4608
6100,202403,LC-5558,0.8022
6100,202404,LC-5558,0.7863
7100,202403,LC-5559,1.028
7100,202404,LC-5559,1.0358
9100,202403,LC-5560,1.1382
9100,202404,LC-5560,1.1748
6100,202403,LC-5561,0.8203
6100,202404,LC-5561,0.8337
7100,202403,LC-5562,1.1815
7100,202404,LC-5562,1.1643
9100,202403,LC-5563,1.1764
9100,202404,LC-5563,1.231
6100,202403,LC-5564,1.0499
6100,202404,LC-5564,1.0865
7100,202403,LC-5565,1.3932
7100,202404,LC-5565,1.4155
9100,202403,LC-5566,1.3511
9100,202404,LC-5566,1.3406
6100,202403,LC-5567,0.7964
6100,202404,LC-5567,0.7898
7100,202403,LC-5568,1.2269
7100,202404,LC-5568,1.2385
9100,202403,LC-5569,1.2799
9100,202404,LC-5569,1.2982
6100,202403,LC-5570,0.8663
6100,202404,LC-5570,0.9021
7100,202403,LC-5571,0.9272
7100,202404,LC-5571,0.9647
9100,202403,LC-5572,0.932
9100,202404,LC-5572,0.9257
6100,202403,LC-5573,0.7482
6100,202404,LC-5573,0.7565
7100,202403,LC-5574,0.9536
7100,202404,LC-5574,0.9466
9100,202403,LC-5575,0.9647
9100,202404,LC-5575,0.9679
6100,202403,LC-5576,1.4646
6100,202404,LC-5576,1.4399
7100,202403,LC-5577,0.9765
7100,202404,LC-5577,0.9878
9100,202403,LC-5578,0.9329
9100,202404,LC-5578,0.9734
6100,202403,LC-5579,1.4174
6100,202404,LC-5579,1.4823
7100,202403,LC-5580,1.5089
7100,202404,LC-5580,1.5495
9100,202403,LC-5581,1.0681
9100,202404,LC-5581,1.0698
6100,202403,LC-5582,0.7885
6100,202404,LC-5582,0.8185
7100,202403,LC-5583,1.3278
7100,202404,LC-5583,1.3463
9100,202403,LC-5584,1.3065
9100,202404,LC-5584,1.3654
6100,202403,LC-5585,1.1683
6100,202404,LC-5585,1.161
7100,202403,LC-5586,1.0923
7100,202404,LC-5586,1.1375
9100,202403,LC-5587,1.5939
9100,202404,LC-5587,1.601
6100,202403,LC-5588,0.8556
6100,202404,LC-5588,0.8894
7100,202403,LC-5589,1.2004
7100,202404,LC-5589,1.2366
9100,202403,LC-5590,1.0859
9100,202404,LC-5590,1.1165
6100,202403,LC-5591,0.9325
6100,202404,LC-5591,0.9306
7100,202403,LC-5592,1.2847
7100,202404,LC-5592,1.2822
9100,202403,LC-5593,1.2007
9100,202404,LC-5593,1.2249
6100,202403,LC-5594,1.0749
6100,202404,LC-5594,1.0712
7100,202403,LC-5595,1.1361
7100,202404,LC-5595,1.1361
9100,202403,LC-5596,0.7575
9100,202404,LC-5596,0.7825
6100,202403,LC-5597,0.8788
6100,202404,LC-5597,0.8772
7100,202403,LC-5598,1.4843
7100,202404,LC-5598,1.5284
9100,202403,LC-5599,0.8701
9100,202404,LC-5599,0.9019
6100,202403,LC-5600,1.41
6100,202404,LC-5600,1.4769
7100,202403,LC-5601,1.3735
7100,202404,LC-5601,1.4041
9100,202403,LC-5602,1.2553
9100,202404,LC-5602,1.2808
6100,202403,LC-5603,0.9112
6100,202404,LC-5603,0.906
7100,202403,LC-5604,1.3755
7100,202404,LC-5604,1.4174
9100,202403,LC-5605,1.1295
9100,202404,LC-5605,1.109
6100,202403,LC-5606,1.2483
6100,202404,LC-5606,1.2596
7100,202403,LC-5607,0.8409
7100,202404,LC-5607,0.8718
9100,202403,LC-5608,1.4706
9100,202404,LC-5608,1.4924
6100,202403,LC-5609,1.0294
6100,202404,LC-5609,1.019
7100,202403,LC-5610,0.9349
7100,202404,LC-5610,0.9475
9100,202403,LC-5611,0.9327
9100,202404,LC-5611,0.923
6100,202403,LC-5612,1.5919
6100,202404,LC-5612,1.5653
7100,202403,LC-5613,1.2963
7100,202404,LC-5613,1.309
9100,202403,LC-5614,1.0513
9100,202404,LC-5614,1.0619
6100,202403,LC-5615,1.0946
6100,202404,LC-5615,1.103
7100,202403,LC-5616,1.5266
7100,202404,LC-5616,1.5461
9100,202403,LC-5617,1.393
9100,202404,LC-5617,1.3668
6100,202403,LC-5618,1.3319
6100,202404,LC-5618,1.3326
7100,202403,LC-5619,0.7558
7100,202404,LC-5619,0.7477
9100,202403,LC-5620,1.365
9100,202404,LC-5620,1.4141
6100,202403,LC-5621,1.2856
6100,202404,LC-5621,1.2909
7100,202403,LC-5622,1.1844
7100,202404,LC-5622,1.1913
9100,202403,LC-5623,0.8125
9100,202404,LC-5623,0.8094
6100,202403,LC-5624,1.2004
6100,202404,LC-5624,1.1868
7100,202403,LC-5625,1.3395
7100,202404,LC-5625,1.3655
9100,202403,LC-5626,1.1036
9100,202404,LC-5626,1.1241
6100,202403,LC-5627,0.9766
6100,202404,LC-5627,1.0004
7100,202403,LC-5628,0.7256
7100,202404,LC-5628,0.7394
9100,202403,LC-5629,1.1353
9100,202404,LC-5629,1.154
6100,202403,LC-5630,0.8029
6100,202404,LC-5630,0.7997
7100,202403,LC-5631,1.3237
7100,202404,LC-5631,1.3036
9100,202403,LC-5632,1.5492
9100,202404,LC-5632,1.604
6100,202403,LC-5633,0.9101
6100,202404,LC-5633,0.9167
7100,202403,LC-5634,0.7766
7100,202404,LC-5634,0.7936
9100,202403,LC-5635,1.3647
9100,202404,LC-5635,1.3993
6100,202403,LC-5636,1.3105
6100,202404,LC-5636,1.3075
7100,202403,LC-5637,1.5138
7100,202404,LC-5637,1.5473
9100,202403,LC-5638,0.871
9100,202404,LC-5638,0.8779
6100,202403,LC-5639,0.8091
6100,202404,LC-5639,0.8384
7100,202403,LC-5640,1.0829
7100,202404,LC-5640,1.098
9100,202403,LC-5641,0.9338
9100,202404,LC-5641,0.9754
6100,202403,LC-5642,1.1205
6100,202404,LC-5642,1.1036
7100,202403,LC-5643,1.2755
7100,202404,LC-5643,1.2739
9100,202403,LC-5644,1.5261
9100,202404,LC-5644,1.5066
6100,202403,LC-5645,1.4143
6100,202404,LC-5645,1.3906
7100,202403,LC-5646,1.4333
7100,202404,LC-5646,1.4181
9100,202403,LC-5647,1.3498
9100,202404,LC-5647,1.3464
6100,202403,LC-5648,1.3584
6100,202404,LC-5648,1.3855
7100,202403,LC-5649,0.9183
7100,202404,LC-5649,0.9498
9100,202403,LC-5650,1.156
9100,202404,LC-5650,1.165
6100,202403,LC-5651,1.4612
6100,202404,LC-5651,1.4386
7100,202403,LC-5652,1.2884
7100,202404,LC-5652,1.2909
9100,202403,LC-5653,0.7515
9100,202404,LC-5653,0.779
6100,202403,LC-5654,0.9412
6100,202404,LC-5654,0.9351
7100,202403,LC-5655,1.23
7100,202404,LC-5655,1.2176
9100,202403,LC-5656,1.4463
9100,202404,LC-5656,1.4853
6100,202403,LC-5657,1.3093
6100,202404,LC-5657,1.3142
7100,202403,LC-5658,1.245
7100,202404,LC-5658,1.271
9100,202403,LC-5659,0.8684
9100,202404,LC-5659,0.9075
6100,202403,LC-5660,0.8896
6100,202404,LC-5660,0.9175
7100,202403,LC-5661,1.1199
7100,202404,LC-5661,1.1253
9100,202403,LC-5662,0.8629
9100,202404,LC-5662,0.8893
6100,202403,LC-5663,1.542
6100,202404,LC-5663,1.6044
7100,202403,LC-5664,1.0133
7100,202404,LC-5664,1.0184
9100,202403,LC-5665,1.5003
9100,202404,LC-5665,1.5068
6100,202403,LC-5666,1.3604
6100,202404,LC-5666,1.4216
7100,202403,LC-5667,0.8106
7100,202404,LC-5667,0.8024
9100,202403,LC-5668,1.2791
9100,202404,LC-5668,1.3234
6100,202403,LC-5669,0.9528
6100,202404,LC-5669,0.9881
7100,202403,LC-5670,1.0794
7100,202404,LC-5670,1.0847
9100,202403,LC-5671,1.019
9100,202404,LC-5671,1.0658
6100,202403,LC-5672,1.1778
6100,202404,LC-5672,1.1731
7100,202403,LC-5673,1.0423
7100,202404,LC-5673,1.0906
9100,202403,LC-5674,1.3238
9100,202404,LC-5674,1.3021
6100,202403,LC-5675,0.8016
6100,202404,LC-5675,0.8286
7100,202403,LC-5676,0.7645
7100,202404,LC-5676,0.7552
9100,202403,LC-5677,1.0614
9100,202404,LC-5677,1.1073
6100,202403,LC-5678,0.7012
6100,202404,LC-5678,0.7251
7100,202403,LC-5679,0.8051
7100,202404,LC-5679,0.8075
9100,202403,LC-5680,1.0182
9100,202404,LC-5680,1.01
6100,202403,LC-5681,0.7449
6100,202404,LC-5681,0.7627
7100,202403,LC-5682,0.9703
7100,202404,LC-5682,0.96
9100,202403,LC-5683,1.3024
9100,202404,LC-5683,1.2784
6100,202403,LC-5684,1.1447
6100,202404,LC-5684,1.1795
7100,202403,LC-5685,1.383
7100,202404,LC-5685,1.4384
9100,202403,LC-5686,1.2082
9100,202404,LC-5686,1.1868
6100,202403,LC-5687,0.7402
6100,202404,LC-5687,0.7693
7100,202403,LC-5688,0.9726
7100,202404,LC-5688,0.9842
9100,202403,LC-5689,1.0285
9100,202404,LC-5689,1.0293
6100,202403,LC-5690,1.4605
6100,202404,LC-5690,1.4368
7100,202403,LC-5691,1.0541
7100,202404,LC-5691,1.0629
9100,202403,LC-5692,0.9493
9100,202404,LC-5692,0.9819
6100,202403,LC-5693,0.8359
6100,202404,LC-5693,0.8739
7100,202403,LC-5694,1.0773
7100,202404,LC-5694,1.1307
9100,202403,LC-5695,1.5667
9100,202404,LC-5695,1.5501
6100,202403,LC-5696,1.517
6100,202404,LC-5696,1.5038
7100,202403,LC-5697,0.848
7100,202404,LC-5697,0.882
9100,202403,LC-5698,1.0345
